Foodstatus,Schooling_year,Age,Household_size,Rainfed_area,Irrigated_area,Remittance,No_livestock,Infrastructure_Index,Region,Sex,Caste,Livelihood,School_Class,Household_Class,Remitance_Class,Foodstatus_ID,Sex_ID,Region_ID,Livelihood_ID
1,3,45,5,0.279,0.186,0,2.01,0.934,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,52,10,0.5,0,170,8.62,0.934,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,34,5,0.137,0.11,82.728,2.742,0.934,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,31,5,0,0,3.4,4.57,0.934,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,39,6,0.124,0.002,0,5.106,0.934,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,32,5,0,0,0,1.4,0.934,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,3,52,7,0,0,0,1.4,0.934,4,0,1,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
0,10,34,4,2.936,4.204,0,1.6,0.935,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,39,5,0.153,0.203,0,4.3,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,39,5,0.153,0.203,0,4.3,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,39,5,0.153,0.203,0,4.3,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,3,46,7,0.089,0,0,3.11,0.935,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,4,40,5,0,0,0,4.28,0.935,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,4,40,5,0,0,0,4.28,0.935,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,4,40,5,0,0,0,4.28,0.935,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,4,40,5,0,0,0,4.28,0.935,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,2,55,5,0.133,0,0,0.51,0.935,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,37,7,0,0,227.8,3.27,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,37,7,0,0,227.8,3.27,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,37,7,0,0,227.8,3.27,0.935,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,53,5,0.509,0.153,0,3.9,0.936,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,53,5,0.509,0.153,0,3.9,0.936,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,53,5,0.509,0.153,0,3.9,0.936,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,53,5,0.509,0.153,0,3.9,0.936,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,3,45,5,0.305,0.203,0,1.9,0.936,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,26,4,0,0.167,93.5,1.4,0.936,4,1,1,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,15,42,4,0,0,263.5,0,0.995,5,0,1,0,1,1,1,Food adquate,Male,western,Non Agriculture Household
1,0,49,8,0,0,1.172,1.641,0.936,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,30,5,0,0,0,1.4,0.936,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,11,27,6,0.975,0.203,0,2.905,0.936,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,5,37,8,1.157,0.243,0,3.884,0.936,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,57,5,8.642,0,0,2.2,0.936,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,3,45,8,0,0,0,2.22,0.936,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,3,45,8,0,0,0,2.22,0.936,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,8,41,5,0,0,0,0,0.937,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,8,41,5,0,0,0,0,0.937,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
1,0,30,4,0.102,0,0,11.3,0.937,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,27,4,0.001,0.128,73.531,1.449,0.937,4,1,1,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,28,4,0.058,0,88.234,0.677,0.937,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,2,33,6,0.006,0.003,0,2.994,0.937,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,56,8,0.1,4.805,0,1.63,0.937,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,71,5,0.009,0,0,0.417,0.937,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,34,5,0.005,0,0,1.405,0.938,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,50,6,0.898,0.256,70.984,2.274,0.938,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,50,7,1.679,0,0,7.7,0.938,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,50,7,1.679,0,0,7.7,0.938,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,10,33,6,0.929,0,0.334,3.985,0.938,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,52,7,0.012,0,7.251,3.516,0.938,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,29,5,0.2,0,81.6,1.62,0.938,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,0,28,6,0.254,0.003,0,1.42,0.939,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,28,6,0.254,0.003,0,1.42,0.939,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,28,6,0.254,0.003,0,1.42,0.939,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,45,5,0.005,0,0,2.13,0.939,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,4,41,7,0.041,0,0,1.484,0.939,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,7,30,5,0.067,0,0,0.51,0.939,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
0,0,34,6,0,0,8.075,3.02,0.94,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,30,9,0.341,0.158,0,3.017,0.94,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,5,50,4,0,0,0,0,0.94,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,55,9,0,0,29.75,5.6,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,35,8,0,0,0,1.4,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,75,4,0,0,0,0.8,0.94,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,55,9,0,0,29.75,5.6,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,75,4,0,0,0,0.8,0.94,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,75,4,0,0,0,0.8,0.94,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,36,6,0,0,0,1.41,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,5,50,4,0,0,0,0,0.94,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,35,8,0,0,0,1.4,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,7,40,4,0,0,0,2.49,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,35,8,0,0,0,1.4,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,7,40,4,0,0,0,2.49,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,45,6,0,0,21.25,0,0.94,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,4,60,5,0.763,0.413,4.25,16.8,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,27,5,0.967,0,0,2.8,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,27,5,0.967,0,0,2.8,0.94,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,46,7,0.2,0,0,2.22,0.941,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,4,60,5,0,7.073,63.75,1.82,0.941,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,4,60,5,0,7.073,63.75,1.82,0.941,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
1,0,35,6,0.117,0,1.123,1.89,0.941,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,32,6,0.334,0.167,37.4,1.44,0.941,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,0,25,6,0,0,0,0.13,0.942,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,0,25,6,0,0,0,0.13,0.942,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
1,3,43,7,0.048,0,0,2.362,0.942,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,4,46,7,0,0,0,9.92,0.942,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,10,51,4,0.458,1.46,0,5.7,0.942,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,10,51,4,0.458,1.46,0,5.7,0.942,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,10,51,4,0.458,1.46,0,5.7,0.942,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,42,7,0,0,0,1.4,0.942,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,73,5,0.702,0.048,0,5.533,0.942,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,33,6,0.256,0.128,28.681,1.128,0.942,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,0,36,6,0.165,0.102,93.5,3.88,0.943,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,36,6,0.165,0.102,93.5,3.88,0.943,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
1,0,53,6,0.027,0,0,1.45,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,55,14,20.386,0,0,5.71,0.943,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,67,5,0,0,0,2.341,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,5,26,4,0.088,0,3.239,2.271,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,58,6,0.029,0,0,0,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,66,8,0,0,0,9.73,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,46,7,0.171,0,0,2.21,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,58,6,0.028,0,0,0.053,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,4,38,8,0.01,0.005,0,3.58,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,60,13,0.601,0.148,148.355,17.939,0.943,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,35,6,0,0,0,4.72,0.943,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,35,6,0,0,0,4.72,0.943,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,70,5,0.013,0,0,0,0.944,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,45,5,0.018,0,0,2.148,0.944,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,41,6,0.016,0.001,0,5.61,0.944,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,28,5,0.207,0.044,57.369,2.934,0.944,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,35,6,0.098,0,1.238,1.932,0.944,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,23,5,0,0,0,0,0.944,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,48,6,0,0,22.95,4.17,0.944,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,3,28,6,0.033,0.267,0,3.55,0.944,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,60,6,0.097,0,0,0,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,3,30,6,0.334,0,0,0.3,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,30,4,0.934,0,6.8,1.65,0.945,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,57,16,2.985,0.054,12.622,4.827,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,6,37,6,0.067,0,0,1.403,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,52,7,0,0,9.35,3.52,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,9,32,6,0,0,0,5.53,0.945,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,47,9,0.026,0.001,0,6.3,0.945,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,53,6,0,0,0,1.4,0.946,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,33,4,0.076,0,0,9.954,0.946,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,54,5,0,0,82.45,4.35,0.946,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,54,5,0,0,82.45,4.35,0.946,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,54,5,0,0,82.45,4.35,0.946,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,42,4,0.153,0,5.61,0.11,0.946,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,7,31,5,0.056,0,0,0.432,0.946,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,35,6,0,0,0,0.1,0.946,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,2,33,6,0,0,11.475,3.26,0.946,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,2,32,6,0.01,0.004,0,3.171,0.946,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,35,6,0.051,0,0,0.7,0.946,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,35,6,0.051,0,0,0.7,0.946,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,45,9,0,0,153,0,0.947,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,11,26,4,0.121,0.016,4.042,0.314,0.947,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,8,23,6,0,0,0,2.2,0.947,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,70,8,0,1.802,0,1.62,0.947,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,24,4,0.014,0,95.684,0,0.947,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,45,6,0.006,0,13.42,0.52,0.947,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,66,4,0.024,0.016,101.471,2.569,0.947,4,1,1,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,42,4,0.119,0,3.425,0.067,0.947,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,67,6,0,0,111.35,12.15,0.947,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
0,10,36,12,0.734,2.035,0,5.55,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,59,5,0.841,0.223,0,0.945,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,40,5,0.033,0.011,0,2.778,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,4,26,5,0.021,0.123,5.034,3.162,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,63,4,0.229,0,77.043,4.476,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,49,6,0,0,0,2.52,0.948,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
0,0,49,6,0,0,0,2.52,0.948,4,1,0,1,0,1,0,Food adquate,Female,midwest,Agriculture Household
1,8,40,4,0.305,0.127,0,3.4,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,30,5,0.356,0.064,51.362,3.255,0.948,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,2,46,4,0.1,0,85,0.3,0.948,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,10,32,4,0.234,1.151,0,1.4,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,36,9,0.033,12.112,0,2.32,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,36,9,0.033,12.112,0,2.32,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,65,8,0,0,0,9.26,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,11,39,8,0,0,0,5.6,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,11,39,8,0,0,0,5.6,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,40,11,0,0,195.5,3.5,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,40,11,0,0,195.5,3.5,0.948,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,53,6,2.854,0.018,0,1.151,0.948,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,43,5,0.003,0.001,0,6.6,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,43,5,0.003,0.001,0,6.6,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,56,4,0.016,0,0,2.8,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,5,40,7,1.882,0.203,0,4.4,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,8,40,6,0.165,0.102,0,4.72,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,3,41,9,0.588,0.064,0,5.92,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,3,41,9,0.588,0.064,0,5.92,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,60,9,1.418,0.254,0,7.16,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,5,35,14,0.528,0.127,212.5,6.2,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,5,40,7,1.724,0.186,0,4.644,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,58,5,1.342,0.372,0,1.615,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,8,38,9,0,0,0,10,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,51,6,0.023,0.03,0,10.65,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,51,6,0.023,0.03,0,10.65,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,51,6,0.023,0.03,0,10.65,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,46,9,0.105,0.359,33.353,5.295,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,48,5,6.673,0.434,0,1.4,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,45,7,0.021,0,0,1.46,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,67,5,0,0,8.925,6.74,0.949,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,3,29,6,1.647,0.458,0.923,0.259,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,3,39,8,0,0,1.7,4.53,0.949,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,39,9,0.288,0.127,44.695,4.402,0.949,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,41,7,0.419,0.147,20.998,5.674,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,50,8,0,0,0,0.457,0.949,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,9,29,6,0.011,0.01,0,4.21,0.949,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,41,4,0.067,0,0,0,0.95,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,10,32,7,0.5,0,0,4.6,0.95,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,10,32,7,0.5,0,0,4.6,0.95,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,10,32,7,0.5,0,0,4.6,0.95,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,58,5,1.435,0.4,0,1.7,0.95,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,58,5,1.431,0.399,0,1.699,0.95,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,1,38,8,0.351,0.083,0,7.817,0.95,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,55,16,3.637,0.067,0,5.13,0.95,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,4,35,7,0,0,0,7.3,0.95,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,15,51,4,0,0,1343,1.6,0.997,5,0,0,1,1,1,1,Food adquate,Male,western,Agriculture Household
1,0,54,6,0.079,0.064,0,1.43,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,5,25,5,0.011,0,9.35,2.83,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,49,5,0.317,0.127,5.092,9.106,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,2,32,7,0,0,0,0,0.951,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,49,5,0.318,0.127,5.1,9.11,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,60,10,0,5.005,0,5.4,0.951,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,60,10,0,5.005,0,5.4,0.951,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,36,9,0,0,0,2.059,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,63,4,0.203,0,80.75,4.42,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,30,4,0,0,5.1,2.1,0.951,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,38,6,0.035,0.003,0,5.33,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,42,8,0,0,0,1.8,0.951,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,34,4,0,0,0,5.05,0.951,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,50,6,0.025,0.025,82.01,2.094,0.951,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,30,4,0,0,11.351,2.084,0.952,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,54,11,0.047,0.013,37.333,7.969,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,40,6,0.026,0.031,59.5,2.2,0.952,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,0,75,7,0.024,0.036,102,7,0.952,4,0,0,0,0,1,0,Food adquate,Male,midwest,Non Agriculture Household
1,0,26,5,0.556,0.074,0,4.311,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,56,4,0.082,0.059,0,2.283,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,40,6,0,0,25.5,2.83,0.952,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,10,29,6,0,1.034,0,3.3,0.952,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,40,6,0.03,0.031,58.404,2.198,0.952,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
1,0,47,11,0.027,0,0,1.567,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,41,8,0.015,0,0,1.995,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,61,6,0,0,0,0.017,0.952,4,0,0,0,0,1,0,Food inadquate,Male,midwest,Non Agriculture Household
1,0,40,4,0.136,0,0,0.227,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,55,11,0.049,0.014,42.5,8.2,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,45,7,0,0,9.463,0.927,0.952,4,0,0,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
1,0,42,8,0.032,0,35.357,6.418,0.952,4,1,0,1,0,1,0,Food inadquate,Female,midwest,Agriculture Household
0,15,51,4,0,0,1343,1.6,0.997,5,0,0,1,1,1,1,Food adquate,Male,western,Agriculture Household
0,6,32,5,0.509,0.153,34,2.1,0.953,4,0,0,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
1,1,40,9,0.407,0.102,0,7.04,0.953,4,0,1,1,0,1,0,Food inadquate,Male,midwest,Agriculture Household
0,0,41,6,0.229,0,0,6.15,0.953,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,41,6,0.229,0,0,6.15,0.953,4,0,1,1,0,1,0,Food adquate,Male,midwest,Agriculture Household
